original_index,TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,transaction_hour,transaction_day,transaction_month,days_since_last_transaction,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,amount_balance_ratio,night_transaction,high_login_attempts,quick_transactions,repeat_transactions,anomaly_score,is_fraud
13,0.2417270143917866,1,0.0253857640617222,-0.9280732985706004,-1.3249530249146524,0.0,-0.9130193428714488,-0.8430873723953274,1.0243224432062308,-1.0288337231032711,1.1152573132326118,0,1,0,0,0,0,1,1.051952164308607,0,0,2.083368219290626,0,0.07535641065477444,0
14,-0.0598893879671219,1,0.0174216027874564,0.473932338651056,-1.4122109020198648,0.0,0.2613200062443899,-0.8430873723953274,-0.297787282718162,0.4135437714637013,-0.3166821707234927,0,1,0,0,0,1,0,-0.1714442996177723,0,0,1.6035850501516222,0,0.07403816576647992,0
15,1.8805573379778169,1,0.0253857640617222,0.1374509857178585,0.8855798617507261,0.0,0.9479294178670408,-0.8430873723953274,-0.9588421456803584,1.5674457671172797,-1.5602085646853732,0,1,0,1,0,0,0,0.3204964472685961,0,0,0.7234829233787455,0,0.058896106997628705,0
16,-0.565618602377242,1,0.0253857640617222,1.090814819028585,0.0275440702161384,0.0,-1.0299504581464871,1.8778162920901615,1.6853773061684272,-0.1634072263630877,0.1826125177612016,0,1,0,0,0,1,0,-0.2639536967856539,0,0,-0.469789668515943,0,0.07038769111733323,0
17,0.6475387294894125,0,0.0189148830263812,-1.0402337495483327,-0.7723198032483077,0.0,1.177348541974272,0.5173644598474172,-0.9588421456803584,-1.0288337231032711,1.1435192767317457,0,0,1,0,0,0,1,-0.0722636079811689,0,0,1.1682980635049165,0,0.03758981842629794,0
18,0.002688911296483,1,0.0154305624688899,-1.3767151024815305,0.5656343123649477,0.0,-0.9174650042921229,0.5173644598474172,0.3632675802440343,0.4135437714637013,-0.3920474067211825,0,0,1,0,0,0,1,0.6617336328599839,0,0,-0.1608087474284798,0,0.07470411852701969,0
19,-0.133223332416659,0,0.0253857640617222,-1.4327953279703969,-0.2342295610994985,0.0,-1.2401152693421098,0.5173644598474172,-0.9588421456803584,-0.7403582241898767,0.8137963692418531,1,0,0,0,0,0,1,4.83949185849024,0,0,-0.0923450898044371,0,0.045205600051704264,0
20,0.0817673480612339,0,0.0253857640617222,0.8664939170731198,-0.5396321309677417,0.0,-0.0985205160695805,-0.8430873723953274,1.0243224432062308,-0.1634072263630877,0.2579777537588913,0,1,0,0,1,0,0,-0.0236247982678751,0,0,0.2428737354777422,0,0.07753578583078358,0
21,-0.3703364194701622,1,0.0214036834245893,0.922574142561986,-0.4232882948274585,4.0,-0.8541424338036256,1.8778162920901615,-0.9588421456803584,-0.4518827252764822,0.4840734617519605,0,1,0,0,0,1,0,-0.0351058632947454,0,1,-0.264368978062232,0,-0.03383025508663118,1
22,-0.3584807651174871,1,0.0214036834245893,-1.320634876992664,1.9181314074957383,0.0,-0.9166882910324188,1.8778162920901615,1.6853773061684272,-1.0288337231032711,1.1717812402308792,0,1,0,0,0,0,1,0.0456825897031002,0,0,-0.4187029309084495,0,0.04369594356001805,0
23,0.3356555749075687,0,0.0214036834245893,-0.9841535240594664,-1.4703828200900062,1.0,-1.018657456146844,0.5173644598474172,-0.297787282718162,-0.7403582241898767,0.6724865517461848,0,1,0,0,0,0,1,1.8145627166072944,0,0,3.803715936381688,0,0.024038312129941897,0
24,-0.2173740336725028,1,0.0214036834245893,-1.096313975037199,0.8274079436805846,0.0,-1.1009430720745612,1.8778162920901615,-0.297787282718162,-1.6057847209300602,1.5297661112199052,0,0,1,0,0,0,1,0.9229179694483824,0,0,-0.3075402995956219,0,0.053229864155484696,0
25,-0.6015827909677025,1,0.0253857640617222,-0.4794314946596703,2.223533977363981,0.0,-0.7287696717849623,0.5173644598474172,-0.9588421456803584,-1.6057847209300602,1.6710759287155736,1,0,0,0,1,0,0,-0.3808523485273173,0,0,-0.5056747631196661,0,0.06344640615852715,0
26,1.746295108014789,0,0.0228969636635141,1.8759379758727124,-0.3069444586871754,0.0,-0.0503259693005149,0.5173644598474172,0.3632675802440343,-1.3173092220166658,1.2565671307282802,0,0,1,0,0,1,0,0.8316747934747859,0,0,1.6172003329909252,0,0.03098482713342865,0
27,-0.3847893176887585,0,0.0223992035838725,0.1935312112067247,-1.0195504550464094,0.0,0.3520063892704839,1.8778162920901615,-0.9588421456803584,-0.4518827252764822,0.550018043249939,1,0,0,0,1,0,0,-0.3129377170244462,0,0,-0.0895385601236601,0,0.047273282323072596,0
28,0.3044886485165155,1,0.0238924838227974,-0.7598326221040015,-1.2231521682919049,0.0,-0.2646298445774546,0.5173644598474172,-0.9588421456803584,1.5674457671172797,-1.428319401689416,0,1,0,0,1,0,0,0.1784662934371145,0,0,1.74445263020353,0,0.06530018697027312,0
29,-0.5495156904085311,1,0.0204081632653061,0.7543334660953873,2.4998505881971536,0.0,-0.6390490703778422,-0.8430873723953274,-0.9588421456803584,-1.3173092220166658,1.341353021225681,0,1,0,0,1,0,0,-0.3331413567112946,0,0,-0.4902185978559688,0,0.06448984730522211,0
30,-0.5187459895499129,1,0.0219014435042309,-0.7598326221040015,-0.6996049056606308,0.0,-0.5831665953244042,-0.8430873723953274,-0.9588421456803584,0.9904947692904904,-0.9667073312035666,0,1,0,0,1,0,0,-0.3109600324414378,0,0,-0.3821619118418797,0,0.08729817848063331,0
31,0.3305527546062884,0,0.0154305624688899,0.5300125641399223,-1.1068083321516216,0.0,-1.2416252612384422,1.8778162920901615,1.6853773061684272,-0.4518827252764822,0.3804462622551371,0,1,0,0,1,0,0,10.040710681876677,0,0,1.3950705314892275,0,-0.036549905607962896,1
32,-0.4017172365325266,1,0.0154305624688899,-1.0402337495483327,-1.5430977176776832,0.0,-1.0999440757438237,-0.8430873723953274,1.6853773061684272,-0.4518827252764822,0.4463908437531156,0,1,0,0,0,0,1,0.3180517724819404,0,0,0.8266080727998824,0,0.05447611279942044,0
33,-0.5856937696703027,1,0.0253857640617222,0.3617718876733235,-1.1358942911866925,0.0,0.2513096031143894,-0.8430873723953274,0.3632675802440343,-0.1634072263630877,0.201453826760624,0,1,0,1,0,0,0,-0.3913834024821673,0,0,-0.4303925286422311,0,0.10257670074569292,0
34,-0.0626699666941668,1,0.0233947237431558,1.2590554954951836,-0.9032066189061262,0.0,0.6376784602162096,-0.8430873723953274,-0.9588421456803584,-0.7403582241898767,0.681907206245896,1,0,0,0,0,1,0,-0.2183211591064008,0,0,0.3434479127753101,0,0.10117934216670865,0
35,-0.3448528737739481,0,0.0233947237431558,1.2590554954951836,-0.5832610695203477,0.0,-0.8636929409245909,0.5173644598474172,0.3632675802440343,0.1250682725503068,0.0036200822666885,0,1,0,0,0,1,0,0.0111038838031492,0,0,-0.2022716316450553,0,0.08116992246562471,0
36,0.6947780120389893,1,0.0184171229467396,-0.2551105927042053,0.3620325991194523,0.0,1.637173011630333,-0.8430873723953274,-0.9588421456803584,0.1250682725503068,-0.241316934725803,1,0,0,1,0,0,0,-0.1143064996810283,0,0,0.2988654509028488,0,0.08085175583673387,0
37,0.777920371558652,0,0.0253857640617222,1.090814819028585,-0.1615146635118216,0.0,-1.0441484699365366,1.8778162920901615,1.0243224432062308,-1.6057847209300602,1.5109248022204829,0,0,1,0,0,1,0,3.1588502613611533,0,0,0.6326352107949336,0,0.004935446781340058,0
38,0.2186573777003697,1,0.0174216027874564,0.6421730151176548,0.3329466400843815,0.0,-1.2703227722022412,0.5173644598474172,-0.9588421456803584,-1.3173092220166658,1.341353021225681,0,1,0,1,0,0,0,17.319302463442146,0,0,0.013114748272167,0,-0.00022470467365087732,1
39,-0.2053961560790784,1,0.0273768043802887,0.5860927896287885,-1.0631793935990157,0.0,2.345617263770845,0.5173644598474172,-0.9588421456803584,1.2789702682038848,-1.3623748201914376,0,1,0,1,0,0,0,-0.3328083937854481,0,0,0.2727094527211257,0,0.054904189605022746,0
40,0.5672686161273568,0,0.0248880039820806,1.090814819028585,-0.8595776803535201,0.0,0.5117717078314997,1.8778162920901615,-0.297787282718162,0.7020192703770959,-0.7782942412093423,1,0,0,1,0,0,0,0.0220723560138435,0,0,1.2147445794954828,0,0.03604901531289373,0
41,-0.2737495034680844,1,0.0174216027874564,-0.9280732985706004,0.2747747220142399,0.0,1.2049601873611824,0.5173644598474172,1.6853773061684272,-0.4518827252764822,0.5782800067490727,0,0,1,0,1,0,0,-0.3163613752164159,0,0,-0.2878098862114197,0,0.07124104564471995,0
42,1.59366883612919,1,0.0248880039820806,0.698253240606521,0.391118558154523,0.0,-0.7517925769928321,0.5173644598474172,-0.9588421456803584,-1.3173092220166658,1.341353021225681,0,0,1,0,0,1,0,2.232268687122777,0,0,0.8335151283379113,0,0.06656634119530452,0
43,-0.3857976594249396,0,0.0238924838227974,0.4178521131621898,2.4998505881971536,0.0,0.4542744867907823,0.5173644598474172,-0.297787282718162,1.2789702682038848,-1.3058508931931705,0,0,1,0,0,1,0,-0.318858656339733,0,0,-0.4400213299839937,0,0.05034299500383066,0
44,0.0263696641916461,1,0.0248880039820806,0.4178521131621898,0.5947202714000185,0.0,0.0785905469655476,-0.8430873723953274,-0.9588421456803584,0.4135437714637013,-0.505095260717717,1,0,0,0,0,1,0,-0.0992253276604069,0,0,-0.1520310481890958,0,0.11412024361278522,0
45,-0.598741100620283,1,0.0174216027874564,1.9320182013615783,1.1473534930663631,0.0,-0.2678184569067656,-0.8430873723953274,1.0243224432062308,-0.1634072263630877,0.1920331722609128,1,0,0,0,0,1,0,-0.3912231611149369,0,0,-0.5014996327899632,0,0.06468729203225981,0
46,1.9019158492987445,1,0.0184171229467396,-0.4794314946596703,2.107190141223698,3.0,1.2027220267838774,0.5173644598474172,-0.297787282718162,-1.6057847209300602,1.595710692717884,0,1,0,0,1,0,0,0.2519383454049582,0,1,0.340067277959071,0,-0.05197692822410438,1
47,-0.6016744583982645,1,0.0273768043802887,-0.5915919456374028,2.587108465302366,0.0,-0.9639911505395216,0.5173644598474172,1.6853773061684272,-0.1634072263630877,0.1826125177612016,0,1,0,1,0,0,0,-0.36201035148633,0,0,-0.5063573483824935,0,0.059538055054037975,0
48,0.3106609221743515,1,0.0223992035838725,-1.0402337495483327,-0.0015418888189323,0.0,1.154039479249669,1.8778162920901615,-0.297787282718162,-0.1634072263630877,0.0789853182643782,1,0,0,0,1,0,0,-0.1588018506567171,0,0,0.1815246107361985,0,0.07468053585730694,0
49,-0.5901243621474623,0,0.024390243902439,0.6421730151176548,-0.8159487418009139,0.0,-0.7744731151717535,-0.8430873723953274,0.3632675802440343,1.5674457671172797,-1.5790498736847955,0,1,0,0,0,1,0,-0.3642654747562074,0,0,-0.4646477835726973,0,0.05571644202238846,0
50,0.6631833043053138,1,0.0238924838227974,1.2590554954951836,-0.2487725406170339,0.0,1.7727196953599864,0.5173644598474172,-0.297787282718162,-0.1634072263630877,0.1449298997623567,0,0,1,1,0,0,0,-0.1339837967710667,0,0,0.599647980370842,0,0.08741381414222282,0
51,-0.4404925596602194,0,0.0219014435042309,0.698253240606521,-0.9904644960113386,0.0,-0.3980431218207508,0.5173644598474172,1.0243224432062308,1.5674457671172797,-1.5225259466865282,0,1,0,0,0,1,0,-0.2742232430085257,0,0,-0.1999556636756324,0,0.04725023252809002,0
52,0.4340758395208849,0,0.0238924838227974,-1.320634876992664,-0.0597138068890738,0.0,-0.8827684053882415,-0.8430873723953274,1.6853773061684272,1.5674457671172797,-1.6638357641821964,0,1,0,0,0,0,1,1.2469150529520223,0,0,0.3000481767501055,0,0.04251222119475473,0
53,0.1743820087389617,1,0.0248880039820806,-0.9280732985706004,-1.0777223731165508,0.0,-1.0904983227138052,1.8778162920901615,1.0243224432062308,-1.6057847209300602,1.64281396521644,0,0,1,0,0,0,1,2.0714991426047225,0,0,1.0153484126398384,0,0.0293343190772557,0
54,-0.077214532343325,1,0.026879044300647,0.7543334660953873,1.8017875713554556,0.0,-0.6301117579355906,1.8778162920901615,1.6853773061684272,0.4135437714637013,-0.3449441342226264,1,0,0,0,0,1,0,0.1259654413064178,0,0,-0.3124730209629134,0,0.05941311200334276,0
55,1.1614874568399185,0,0.0223992035838725,-0.0868699162376065,-0.1615146635118216,0.0,1.7829293867605691,-0.8430873723953274,-0.297787282718162,0.9904947692904904,-0.9761279857032776,0,0,1,1,0,0,0,-0.0292304508804943,0,0,0.9458915258274976,0,0.06212242017195291,0
56,0.2930607755064626,1,0.0184171229467396,-0.0307896907487402,-1.005007475528874,0.0,0.7160830648232346,0.5173644598474172,-0.9588421456803584,-0.4518827252764822,0.6159626247479175,0,0,1,1,0,0,0,-0.1103824768003081,0,0,1.0733745165056998,0,0.09185483012362733,0
57,-0.1046536498915268,1,0.0233947237431558,0.8664939170731198,1.1473534930663631,0.0,-0.7175482091645023,-0.8430873723953274,1.0243224432062308,-1.6057847209300602,1.7087585467144184,0,1,0,0,1,0,0,0.1752097806732929,0,0,-0.2795650324759261,0,0.07284954038963604,0
58,-0.2516270968924741,0,0.0214036834245893,0.473932338651056,0.987380718373474,0.0,0.3524994999912829,0.5173644598474172,0.3632675802440343,-0.7403582241898767,0.7949550602424306,0,1,0,0,0,1,0,-0.2603105415102165,0,0,-0.3358091901577731,0,0.06206305388331035,0
59,1.0050111528707184,1,0.0233947237431558,0.1935312112067247,-0.0742567864066092,0.0,-0.3668723923194731,-0.8430873723953274,0.3632675802440343,1.5674457671172797,-1.5790498736847955,0,0,1,0,1,0,0,0.7328575839564399,0,0,0.7492222657554444,0,0.08474984848490996,0
60,1.7444312035933636,0,0.0233947237431558,1.9320182013615783,0.5510913328474123,0.0,-0.3051160232395238,0.5173644598474172,-0.9588421456803584,0.4135437714637013,-0.4391506792197385,0,1,0,0,0,1,0,1.1475012084241143,0,0,0.8255066132680965,0,0.037017986315813434,0
61,1.3160387447673176,1,0.0253857640617222,0.1374509857178585,-0.2051436020644277,0.0,-0.9848755393053776,-0.8430873723953274,-0.297787282718162,0.7020192703770959,-0.7123496597113638,1,0,0,1,0,0,0,3.602683057694475,0,0,1.1165690613051256,0,0.08236180283227429,0
62,-0.080392336602805,1,0.026879044300647,-0.5915919456374028,-0.3214874382047108,0.0,0.8627106873928102,1.8778162920901615,-0.297787282718162,0.4135437714637013,-0.3826267522214712,0,0,1,0,1,0,0,-0.2434143570583806,0,0,-0.0188792532067357,0,0.0757141114302809,0
63,1.4017477923427142,1,0.0174216027874564,1.2590554954951836,0.391118558154523,0.0,0.2055346203484148,0.5173644598474172,-0.297787282718162,1.5674457671172797,-1.5036846376871058,1,0,0,0,0,1,0,0.4716484021963475,0,0,0.7170188452166434,0,0.044912734669597,0
64,-0.0281419011825097,1,0.0233947237431558,-0.7598326221040015,1.336412226794323,0.0,1.7617281807440444,-0.8430873723953274,-0.9588421456803584,-0.1634072263630877,0.2202951357600464,1,0,0,1,0,0,0,-0.2806038196524247,0,0,-0.2615732522341046,0,0.08574520634902372,0
65,-0.4800317780425948,1,0.0238924838227974,0.473932338651056,-0.0742567864066092,0.0,-0.947981659469439,1.8778162920901615,1.0243224432062308,-1.3173092220166658,1.247146476228569,0,0,1,0,1,0,0,-0.1390355930257349,0,0,-0.4008687403502128,0,0.06649453716263481,0
66,0.5316099856387693,1,0.026879044300647,0.8664939170731198,1.7290726737677786,0.0,0.6474819101421441,0.5173644598474172,1.6853773061684272,-1.6057847209300602,1.699337892214707,1,0,0,1,0,0,0,-0.0198505732124057,0,0,-0.0803911956449303,0,0.05309949172295503,0
67,-0.5357044642038684,0,0.0189148830263812,-0.9280732985706004,-0.8304917213184493,0.0,-0.8762378820599411,-0.8430873723953274,0.3632675802440343,-1.3173092220166658,1.3225117122262586,0,1,0,0,0,0,1,-0.2700654189116039,0,0,-0.3874956579069409,0,0.04669548037821425,0
68,-0.3245638158095761,1,0.0253857640617222,0.1374509857178585,-1.572183676712754,0.0,1.135963011116756,0.5173644598474172,1.0243224432062308,-1.3173092220166658,1.313091057726547,0,1,0,0,1,0,0,-0.3273980041010855,0,0,1.5659466480718196,0,0.05274333915928331,0
69,0.1165704158645766,1,0.0233947237431558,-0.1429501417264727,-0.3942023357923878,0.0,-0.1073198597091214,-0.8430873723953274,-0.9588421456803584,0.9904947692904904,-1.032651912701545,0,0,1,0,1,0,0,-0.0017302284074357,0,0,0.1956689041970028,0,0.10546471044660038,0
70,0.3819170715311517,0,0.0233947237431558,-1.0402337495483327,-0.7868627827658432,0.0,-0.8741044755735832,-0.8430873723953274,-0.9588421456803584,-1.6057847209300602,1.6710759287155736,0,0,1,0,0,0,1,1.1335400703731011,0,0,0.8372439882581243,0,0.04800922730194623,0
71,-0.4711094814679011,1,0.0273768043802887,0.5300125641399223,2.514393567714689,0.0,1.9730555068513944,-0.8430873723953274,1.0243224432062308,-0.7403582241898767,0.8514789872406978,0,1,0,1,0,0,0,-0.377308197469567,0,0,-0.4663396101927884,0,0.05077619132119793,0
72,0.0872062822745745,1,0.0174216027874564,-0.6476721711262691,-0.6996049056606308,0.0,0.4717479801562935,-0.8430873723953274,-0.9588421456803584,-0.7403582241898767,0.7478517877438745,1,0,0,0,1,0,0,-0.1452795000967402,0,0,0.3635425567457584,0,0.08738835138353085,0
73,1.6510220918507652,1,0.026879044300647,-0.9280732985706004,1.6127288376274955,0.0,-1.2601846201808422,0.5173644598474172,1.0243224432062308,0.4135437714637013,-0.2695788982249367,0,0,1,0,0,0,1,35.658791067454366,0,0,0.3680080713384759,0,-0.00707856340002655,1
74,-0.6228496348580682,1,0.0223992035838725,-1.096313975037199,0.2747747220142399,0.0,-0.9544431983963844,0.5173644598474172,-0.9588421456803584,-1.3173092220166658,1.341353021225681,1,0,0,0,0,0,1,-0.4031874963506517,0,0,-0.5118228563137145,0,0.10267255582852974,0
75,1.1121703791976043,1,0.0238924838227974,1.5394566229395148,-0.2778584996521047,0.0,-0.5500361978290708,1.8778162920901615,-0.297787282718162,-0.7403582241898767,0.6724865517461848,1,0,0,0,0,1,0,1.1042478458583789,0,0,1.0169184659972514,0,0.059472450249676845,0
76,-0.5213737892260213,1,0.0273768043802887,-1.2645546515037978,-0.5687180900028124,0.0,0.9241170245103272,0.5173644598474172,-0.9588421456803584,1.2789702682038848,-1.164541075697502,0,1,0,0,0,0,1,-0.3775477237267635,0,0,-0.3994569844940729,0,0.06941883655226766,0
77,0.1506401442234241,1,0.0223992035838725,-0.5355117201485365,-0.8304917213184493,0.0,0.1777466814913741,0.5173644598474172,-0.9588421456803584,-0.4518827252764822,0.4840734617519605,0,1,0,1,0,0,0,-0.0649879746455023,0,0,0.5759194225379225,0,0.09792315762980969,0
78,-0.1145842882024017,1,0.0233947237431558,-0.8159128475928678,-0.5250891514502062,0.0,1.5912370652611956,0.5173644598474172,0.3632675802440343,-1.6057847209300602,1.5862900382181726,0,1,0,1,0,0,0,-0.2926310034022112,0,0,0.0264518514777682,0,0.0708368529070682,0
79,2.427903565863049,1,0.0253857640617222,-0.871993073081734,-1.1649802502217632,0.0,-0.2096186169633555,0.5173644598474172,-0.9588421456803584,-0.4518827252764822,0.418128880253982,0,0,1,0,1,0,0,1.4208392915439714,0,0,6.176833088524656,0,0.046510405563488955,0
80,-0.5767409172854219,1,0.0228969636635141,-1.096313975037199,-0.9904644960113386,0.0,-0.7945577958774539,0.5173644598474172,-0.297787282718162,-1.0288337231032711,1.0681540407340555,0,1,0,0,0,0,1,-0.3452596140354328,0,0,-0.4308996159749735,0,0.09041559155163587,0
81,3.017386255996578,0,0.0204081632653061,0.8664939170731198,-0.2487725406170339,4.0,0.6958655252704796,-0.8430873723953274,1.0243224432062308,1.5674457671172797,-1.5884705281845066,0,1,0,0,0,1,0,0.7847005183333962,0,1,2.633230257117346,0,-0.0886241592563819,1
82,-0.2683411250649311,1,0.0233947237431558,0.025290534740126,2.0781041821886275,0.0,0.6705533599287455,0.5173644598474172,0.3632675802440343,0.9904947692904904,-0.853659477207032,1,0,0,1,0,0,0,-0.2896961639264739,0,0,-0.3919797050755391,0,0.08774335935018523,0
83,0.1516790417697925,1,0.0184171229467396,0.249611436695591,-0.5978040490378832,0.0,0.0940839325143795,0.5173644598474172,1.0243224432062308,0.7020192703770959,-0.6652463872128077,0,0,1,0,1,0,0,-0.0439292430111476,0,0,0.3592003539566828,0,0.0893741621687405,0
84,-0.5670852812662327,0,0.0223992035838725,0.249611436695591,0.580177291882483,0.0,0.86501783237147,-0.8430873723953274,-0.9588421456803584,0.7020192703770959,-0.7029290052116526,0,0,1,0,1,0,0,-0.3905125806975892,0,0,-0.4809269260979505,0,0.07473199451167645,0
85,0.1346288996852751,1,0.0253857640617222,-1.4888755534592628,-0.932292577941197,0.0,-1.1615905807771698,-0.8430873723953274,0.3632675802440343,-0.4518827252764822,0.3992875712545595,1,0,0,0,0,0,1,3.1459163513916746,0,0,0.68447399748891,0,0.10373694130489597,0
86,-0.1728542182295963,1,0.0233947237431558,0.7543334660953873,-0.932292577941197,0.0,-0.7418281634637351,-0.8430873723953274,1.6853773061684272,-1.0288337231032711,1.039892077234922,0,1,0,0,0,1,0,0.1208162030740017,0,0,0.1998581542096828,0,0.07974432922995978,0
87,0.6992086045161487,1,0.0273768043802887,-0.3672710436819377,1.6127288376274955,0.0,0.3258817409794541,0.5173644598474172,1.0243224432062308,0.9904947692904904,-0.9949692947027002,0,1,0,1,0,0,0,0.124240627697443,0,0,-0.0005577487083464,0,0.0779560877812096,0
88,-0.5322211018425154,1,0.0204081632653061,0.9786543680508524,0.0275440702161384,0.0,1.8485003377376827,0.5173644598474172,1.6853773061684272,-0.4518827252764822,0.4463908437531156,0,1,0,1,0,0,0,-0.3887774714426769,0,0,-0.445396959128063,0,0.07545927592690799,0
89,-0.3716503193082164,1,0.0253857640617222,-0.9841535240594664,2.4853076086796184,3.0,0.4118414150237972,-0.8430873723953274,1.6853773061684272,-1.6057847209300602,1.699337892214707,0,1,0,0,1,0,0,-0.3112470062119735,0,1,-0.4354171159988684,0,-0.023086732689617584,1
90,-0.3802976135912244,0,0.024390243902439,0.473932338651056,-0.9032066189061262,0.0,0.7460452898118808,0.5173644598474172,1.6853773061684272,-0.4518827252764822,0.4463908437531156,0,1,0,1,0,0,0,-0.3298244408992952,0,0,-0.140186809458669,0,0.0719941134999898,0
91,-0.4914902068628349,1,0.0253857640617222,0.9786543680508524,0.0275440702161384,0.0,-0.188011169472183,-0.8430873723953274,-0.9588421456803584,-1.0288337231032711,1.077574695233767,1,0,0,0,0,1,0,-0.3294389477490504,0,0,-0.4156481195909686,0,0.10489099410955505,0
92,-0.4392092156323524,1,0.0223992035838725,0.4178521131621898,1.714529694250243,0.0,0.2801271980361033,-0.8430873723953274,-0.9588421456803584,0.9904947692904904,-1.032651912701545,1,0,0,0,0,1,0,-0.3311146561658299,0,0,-0.4434939268330666,0,0.08903340208302424,0
93,0.4444037033641947,0,0.0273768043802887,1.7076972994061137,-1.194066209256834,0.0,-0.6871848526568644,1.8778162920901615,1.6853773061684272,-1.0288337231032711,0.9739474957369436,0,0,1,0,0,1,0,0.7309505739463494,0,0,1.950952836714219,0,-0.0014233116460738993,1
94,0.8630794145506769,0,0.0273768043802887,-0.9280732985706004,-0.5250891514502062,0.0,-1.2191414563522749,-0.8430873723953274,-0.9588421456803584,-1.6057847209300602,1.737020510213552,0,1,0,0,0,0,1,11.417611834170366,0,0,1.0597407265402197,0,0.001403360469006687,0
