TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,transaction_hour,transaction_day,transaction_month,days_since_last_transaction,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,amount_balance_ratio,night_transaction,high_login_attempts,quick_transactions,repeat_transactions
-0.589391022702967,1,0.0233947237431558,-1.3206348769926641,0.1584308858739569,0.0,-1.21938673422376,-0.8430873723953274,-0.9588421456803585,-1.3173092220166658,1.2094638582297241,1,0,0,0,0,0,1,-0.12059691972326918,0,0,-0.4889494996131561,0
0.48803740031166937,1,0.0223992035838725,0.3617718876733235,0.37657557863698765,0.0,0.773363112748574,0.5173644598474172,-0.29778728271816207,0.9904947692904904,-0.9101834042052993,1,0,0,0,1,0,0,-0.05714309169265612,0,0,0.16699363094418584,0
-0.29706358664099974,1,0.0273768043802887,-1.3767151024815303,-0.2487725406170339,0.0,-0.9487788125517668,0.5173644598474172,-0.29778728271816207,-1.3173092220166658,1.3978769482239484,0,1,0,0,0,0,1,0.2008666149121604,0,0,-0.2298221625182844,0
-0.3477862315519296,1,0.0174216027874564,-1.4888755534592628,0.8128649641630492,0.0,-0.30260448003462587,-0.8430873723953274,-0.9588421456803585,-1.3173092220166658,1.2754084397277026,0,1,0,0,0,0,1,-0.22631793065897973,0,0,-0.37256720637878904,0
0.017569590857701593,1,0.0223992035838725,-0.9841535240594665,0.37657557863698765,0.0,-0.9837564590167251,-0.8430873723953274,-0.9588421456803585,1.5674457671172795,-1.4942639831873945,1,0,0,0,0,0,1,0.915600292207097,0,0,-0.12052352655628569,0
0.36135301127509395,0,0.0273768043802887,1.7637775248949799,0.6965211280227661,0.0,-0.6876089789763079,-0.8430873723953274,-0.9588421456803585,1.2789702682038848,-1.3623748201914376,0,1,0,0,0,1,0,0.6432533522966196,0,0,0.011065235062693314,0
0.5603935588352127,0,0.0273768043802887,1.5955368484283812,-1.1649802502217632,0.0,-0.5290649398170637,1.8778162920901618,-0.9588421456803585,0.41354377146370136,-0.43915067921973855,0,0,1,0,0,1,0,0.5959772126513148,0,0,2.0848835577786753,0
-0.5733186665444434,1,0.0273768043802887,-0.9841535240594665,-1.1068083321516216,0.0,-0.5862887782301878,0.5173644598474172,-0.9588421456803585,-0.4518827252764822,0.6159626247479175,0,1,0,0,1,0,0,-0.3604416301874087,0,0,-0.4093814473163879,0
0.25761603568918634,1,0.0253857640617222,1.2029752700063172,-0.3505733972397816,0.0,-0.2214098396394535,-0.8430873723953274,-0.9588421456803585,0.41354377146370136,-0.505095260717717,0,0,1,0,0,1,0,0.12660910546516124,0,0,0.3043644004735854,0
0.019800165001375068,1,0.0189148830263812,1.5955368484283812,-0.4378312743449939,0.0,-0.26154598633909043,-0.8430873723953274,-0.9588421456803585,0.9904947692904904,-0.9667073312035666,1,0,0,0,0,1,0,-0.0023172452909886398,0,0,0.12351578399485874,0
-0.34482231796376084,1,0.0273768043802887,-1.3206348769926641,0.4056615376720584,0.0,-1.0962776825606813,-0.8430873723953274,-0.9588421456803585,0.9904947692904904,-0.9667073312035666,0,0,1,0,0,0,1,0.4864233437374789,0,0,-0.34429446070438613,0
0.4919485440156446,1,0.0238924838227974,-1.3206348769926641,-0.07425678640660928,1.0,-1.2069874268246044,-0.8430873723953274,1.6853773061684272,-1.6057847209300602,1.5015041477207718,0,1,0,0,0,0,1,7.327169523536693,0,0,0.35188109821732605,0
-0.4459009380633727,1,0.0233947237431558,-0.9841535240594665,1.03100965692608,0.0,0.5541383501749575,-0.8430873723953274,1.0243224432062308,0.12506827255030684,-0.07174515373100117,0,0,1,0,1,0,0,-0.34484727930814807,0,0,-0.4294858352622753,0
-0.5180432059156048,1,0.0248880039820806,-0.7037523966151353,0.1438879063564215,0.0,0.8600918351191373,0.5173644598474172,0.3632675802440343,0.9904947692904904,-1.0514932217009676,0,1,0,0,1,0,0,-0.3756338551768733,0,0,-0.43983367076442614,0
-0.42998136095578576,1,0.0189148830263812,0.5300125641399223,2.0053892846009505,0.0,0.7310501249395038,-0.8430873723953274,-0.9588421456803585,0.9904947692904904,-1.0985964941995237,0,0,1,1,0,0,0,-0.3452337669232598,0,0,-0.4456997493684803,0
-0.22348519570996422,1,0.0253857640617222,-0.03078969074874025,-1.1358942911866925,0.0,0.1994665480069776,-0.8430873723953274,1.0243224432062308,0.9904947692904904,-0.9949692947027002,0,1,0,1,0,0,0,-0.23297547224571657,0,0,0.32633835459620814,0
0.47874843401472794,0,0.0238924838227974,1.5394566229395148,-0.7141478851781662,2.0,-0.030639865135978522,0.5173644598474172,1.0243224432062308,-1.0288337231032711,1.1812018947305905,0,0,1,0,0,1,0,0.16013882585483102,0,0,0.8642605518884109,0
-0.11110092584104864,1,0.0233947237431558,1.090814819028585,1.743615653285314,0.0,0.6106825644858408,1.8778162920901618,-0.29778728271816207,-0.1634072263630877,0.07898531826437827,1,0,0,0,0,1,0,-0.2322062633715723,0,0,-0.3217679557444439,0
-0.374889235188071,0,0.0199104031856645,-1.2084744260149316,0.5220053738123416,0.0,-1.2277645065216856,0.5173644598474172,-0.9588421456803585,1.5674457671172795,-1.6261531461833516,0,1,0,0,0,0,1,1.8155659975544087,0,0,-0.3701212976183027,0
-0.15274849512634822,1,0.0253857640617222,-0.5915919456374028,0.5365483533298769,0.0,-0.9119028175606242,-0.8430873723953274,-0.9588421456803585,0.12506827255030684,0.022461391266110978,0,0,1,1,0,0,0,0.38550163849703695,0,0,-0.24472329991916872,0
0.07241727014391793,1,0.0248880039820806,1.2590554954951836,-0.05971380688907389,0.0,1.151167684171027,-0.8430873723953274,1.0243224432062308,-1.6057847209300602,1.7087585467144184,1,0,0,1,0,0,0,-0.22203981021209993,0,0,0.02235571795842698,0
-0.42105906438109203,0,0.0253857640617222,1.9320182013615785,0.12934492683888613,3.0,0.037268890553731136,-0.8430873723953274,-0.9588421456803585,-0.7403582241898767,0.7478517877438745,0,0,1,0,0,1,0,-0.3082746021105221,0,1,-0.37224629829852135,0
-0.4918568765850827,1,0.0248880039820806,-0.5915919456374028,0.3620325991194523,0.0,1.2357374502769523,-0.8430873723953274,-0.9588421456803585,-0.7403582241898767,0.8797409507398315,1,0,0,1,0,0,0,-0.3736964724945345,0,0,-0.43129019020453163,0
-0.4926818834601399,1,0.0253857640617222,-1.096313975037199,-0.5832610695203477,0.0,-1.1535168508407736,0.5173644598474172,1.6853773061684272,0.12506827255030684,-0.1471103897286909,1,0,0,0,0,0,1,0.17889272547334006,0,0,-0.36622707364163665,0
-0.48330124973263666,1,0.0233947237431558,-0.14295014172647275,-1.2522381273269756,0.0,-0.15961514589208467,0.5173644598474172,1.0243224432062308,-0.1634072263630877,0.12608859076293433,1,0,0,0,1,0,0,-0.3267057295557427,0,0,-0.148578717660313,0
0.6625110764811929,1,0.0238924838227974,-1.3767151024815303,-0.7723198032483077,0.0,-1.2067114892191833,0.5173644598474172,-0.29778728271816207,0.41354377146370136,-0.38262675222147124,0,1,0,0,0,0,1,8.481912910388807,0,0,1.188078330912584,0
1.2609160631894156,1,0.0253857640617222,-0.871993073081734,-0.8595776803535201,0.0,0.9794603992420625,0.5173644598474172,-0.29778728271816207,1.2789702682038848,-1.3058508931931703,0,1,0,0,1,0,0,0.132752080746897,0,0,2.219819162400695,0
0.6673694503009748,1,0.0219014435042309,0.8664939170731198,-1.0631793935990155,0.0,-1.1957455243815207,1.8778162920901618,-0.29778728271816207,0.12506827255030684,-0.18479300772753574,1,0,0,0,1,0,0,7.589833276390056,0,0,1.9061659536409985,0
0.8055122681577903,1,0.0253857640617222,1.3712159464729161,0.4638334557422,0.0,-0.0978051222777479,-0.8430873723953274,1.0243224432062308,-0.1634072263630877,0.25797775375889137,0,0,1,0,0,1,0,0.36939879892485944,0,0,0.32671720779045293,0
2.4136951141259515,1,0.0238924838227974,0.922574142561986,0.5510913328474123,0.0,2.157754854035604,-0.8430873723953274,0.3632675802440343,-0.1634072263630877,0.13550924526264554,0,0,1,1,0,0,0,0.1664613367099814,0,0,1.2036456120878964,0
0.3865921104898098,0,0.026879044300647,0.922574142561986,0.5947202714000185,0.0,1.9214475097041563,-0.8430873723953274,1.0243224432062308,-0.4518827252764822,0.38986691675484836,0,1,0,1,0,0,0,-0.20276324833638393,0,0,0.047728222759405296,0
1.3425611880099002,1,0.0214036834245893,-1.1523942005260652,-0.9468355574587324,0.0,-0.7951658806005116,0.5173644598474172,-0.9588421456803585,-0.4518827252764822,0.550018043249939,0,0,1,0,0,0,1,2.1340944021516264,0,0,2.6436522710773316,0
0.3382222629633025,0,0.024390243902439,-1.2084744260149316,-0.3942023357923878,0.0,-1.0636991602761903,-0.8430873723953274,1.6853773061684272,-0.4518827252764822,0.3804462622551371,0,1,0,0,0,0,1,2.2426848030189426,0,0,0.4075024270957285,0
0.2002933357777982,1,0.026879044300647,-0.7598326221040015,-1.1358942911866925,0.0,0.08230292974959343,-0.8430873723953274,-0.9588421456803585,1.2789702682038848,-1.164541075697502,1,0,0,0,1,0,0,-0.01785162959246563,0,0,1.2117019972175942,0
-0.2770495309683136,1,0.0154305624688899,0.3617718876733235,0.7546930460929077,0.0,2.1195374956847757,-0.8430873723953274,1.6853773061684272,1.2789702682038848,-1.334112856692304,1,0,0,1,0,0,0,-0.34152853329701055,0,0,-0.3325759857901828,0
-0.3967671952821829,1,0.0228969636635141,1.5394566229395148,-0.045170827371538505,0.0,-0.6855292270243375,0.5173644598474172,-0.9588421456803585,1.5674457671172795,-1.6261531461833516,1,0,0,0,0,1,0,-0.16528928148318822,0,0,-0.33938662314263074,0
2.720658783267638,1,0.0233947237431558,-0.871993073081734,-0.9904644960113386,0.0,0.9196969128679326,0.5173644598474172,-0.9588421456803585,-0.7403582241898767,0.7478517877438745,1,0,0,0,1,0,0,0.5771244408460222,0,0,5.158265144830384,0
1.6250496531915541,1,0.0273768043802887,0.5860927896287885,-0.0015418888189323505,0.0,1.209377744025749,0.5173644598474172,0.3632675802440343,-0.4518827252764822,0.5311767342505166,1,0,0,0,1,0,0,0.17807125353305397,0,0,1.157389391153829,0
-0.5467351116814863,0,0.0253857640617222,0.025290534740126006,2.281705895434123,0.0,1.7008302842142942,0.5173644598474172,-0.9588421456803585,0.12506827255030684,-0.10942777172984602,0,0,1,1,0,0,0,-0.39098683207905116,0,0,-0.488063368485904,0
-0.568399181104287,0,0.0174216027874564,0.8104136915842536,-0.20514360206442775,0.0,0.729581012688419,-0.8430873723953274,-0.29778728271816207,-1.3173092220166658,1.2659877852279913,0,1,0,0,0,1,0,-0.3897602161090857,0,0,-0.46558673321077104,0
0.05964494148562353,1,0.0253857640617222,0.47393233865105605,-1.2086091887743693,0.0,0.8451937594042235,1.8778162920901618,-0.9588421456803585,-1.6057847209300602,1.5391867657196165,0,1,0,1,0,0,0,-0.19940534795918338,0,0,1.106195247573,0
-0.07880343447306504,1,0.0248880039820806,-1.4888755534592628,-1.4703828200900062,0.0,0.9652828272746372,-0.8430873723953274,0.3632675802440343,-1.0288337231032711,1.0587333862343447,1,0,0,0,0,0,1,-0.2504098808962077,0,0,1.9420456094431595,0
0.9164604149479024,1,0.0154305624688899,0.8664939170731198,0.6965211280227661,0.0,-0.3287444581926235,0.5173644598474172,-0.9588421456803585,1.2789702682038848,-1.2304856571954805,0,0,1,0,1,0,0,0.6285957917262613,0,0,0.30614640911977997,0
0.1587679897332479,0,0.0228969636635141,0.5300125641399223,0.2456887629791692,0.0,-0.8427191279347558,0.5173644598474172,-0.9588421456803585,0.12506827255030684,-0.10942777172984602,0,0,1,0,0,1,0,0.7099298486212382,0,0,-0.002975757235798927,0
-0.46392886607388395,1,0.0233947237431558,-1.1523942005260652,-0.7286908646957017,0.0,-1.0556867498076652,0.5173644598474172,1.6853773061684272,-1.0288337231032711,0.9080029142389652,0,1,0,0,0,0,1,0.021741201843994775,0,0,-0.30910199211687417,0
-0.5445045375378128,1,0.0233947237431558,0.19353121120672476,0.8564939027156554,0.0,-0.06081159830651851,-0.8430873723953274,0.3632675802440343,-1.3173092220166658,1.388456293724237,0,0,1,0,1,0,0,-0.36545467512548624,0,0,-0.4730963349761177,0
-0.4913985394322731,0,0.0273768043802887,-1.0402337495483327,1.903588427978203,0.0,-0.8811485494453063,0.5173644598474172,-0.9588421456803585,1.2789702682038848,-1.2304856571954805,0,0,1,0,0,0,1,-0.19951174860979207,0,0,-0.4657109328983469,0
-0.6149662358297431,1,0.026879044300647,1.8759379758727124,-0.17605764302935697,0.0,0.6306931508345297,0.5173644598474172,1.0243224432062308,-1.6057847209300602,1.5768693837184613,1,0,0,0,0,1,0,-0.40458205346724946,0,0,-0.5048459088836158,0
0.47841232010266754,1,0.0248880039820806,1.0347345935397185,0.8710368822331908,0.0,0.7288656188965863,0.5173644598474172,1.6853773061684272,-1.6057847209300602,1.699337892214707,1,0,0,1,0,0,0,-0.05255097841477155,0,0,0.0343871532520927,0
0.0938063372750329,1,0.0258835241413638,-0.9280732985706003,-0.7286908646957017,0.0,-1.0921207336345684,0.5173644598474172,-0.29778728271816207,0.7020192703770959,-0.7782942412093423,0,1,0,0,0,0,1,1.8389882249029517,0,0,0.39659927340389006,0
0.9289882971246984,1,0.0248880039820806,0.8104136915842536,-0.4523742538625293,0.0,0.6509387951433923,-0.8430873723953274,1.6853773061684272,0.12506827255030684,-0.08116580823071239,0,1,0,0,0,1,0,0.11257598527220622,0,0,1.0381268597411104,0
-0.1138509487579063,1,0.0233947237431558,-0.423351269170804,-0.554175110485277,0.0,1.899336731580873,-0.8430873723953274,-0.9588421456803585,0.7020192703770959,-0.768873586709631,0,1,0,1,0,0,0,-0.3035997118116896,0,0,0.04025669805016202,0
-0.5826993002719467,1,0.0233947237431558,0.24961143669559102,0.7692360256104431,0.0,0.7364309082452163,-0.8430873723953274,0.3632675802440343,0.7020192703770959,-0.589881151215118,1,0,0,0,1,0,0,-0.3944113017687917,0,0,-0.4914227395826905,0
-0.25999938888379626,1,0.0253857640617222,-0.6476721711262691,-0.9759215164938032,0.0,1.2282028206622582,-0.8430873723953274,-0.29778728271816207,-1.0288337231032711,1.0681540407340557,1,0,0,1,0,0,0,-0.3136496989961915,0,0,0.09451211851721432,0
0.3582057628258014,1,0.0223992035838725,0.025290534740126006,-1.572183676712754,0.0,-0.17887712373717754,1.8778162920901618,-0.9588421456803585,1.5674457671172795,-1.428319401689416,1,0,0,0,1,0,0,0.16495186120444924,0,0,6.2842080476409725,0
-0.5909493690225196,0,0.0174216027874564,0.5860927896287885,-1.1504372707042279,0.0,-0.8058022532983656,-0.8430873723953274,1.6853773061684272,1.5674457671172795,-1.4000574381902824,0,0,1,0,0,1,0,-0.3625808994984049,0,0,-0.4396550600811969,0
0.7895926910502034,0,0.0223992035838725,0.3617718876733235,0.5656343123649477,0.0,1.3147859092966265,-0.8430873723953274,-0.29778728271816207,0.7020192703770959,-0.7782942412093423,0,1,0,1,0,0,0,-0.05439688579472462,0,0,0.28101884702787433,0
3.166651388761573,1,0.0253857640617222,-1.4888755534592628,0.12934492683888613,0.0,-1.1078645070105415,-0.8430873723953274,-0.29778728271816207,1.2789702682038848,-1.3058508931931703,0,1,0,0,0,0,1,12.402334590369056,0,0,2.10703167095819,0
0.40648394292174667,1,0.0233947237431558,1.8759379758727124,-0.19060062254689236,3.0,0.4875811777562458,0.5173644598474172,-0.29778728271816207,-0.4518827252764822,0.4087082257542708,0,0,1,0,0,1,0,-0.030888229146074715,0,1,0.34489322524132393,0
0.2696550249029853,1,0.0233947237431558,-0.423351269170804,-0.932292577941197,0.0,-0.9902920923006816,-0.8430873723953274,1.0243224432062308,-1.3173092220166658,1.3130910577265473,0,1,0,0,1,0,0,1.4732310666090587,0,0,0.8972850291346326,0
-0.5662297185809883,1,0.0223992035838725,-0.0868699162376065,-1.0922653526340862,0.0,1.2148300667106444,-0.8430873723953274,1.6853773061684272,1.2789702682038848,-1.2681682751943255,1,0,0,1,0,0,0,-0.3927407500903095,0,0,-0.3978006594642344,0
1.7051364316924864,1,0.0273768043802887,1.090814819028585,1.8017875713554554,0.0,-1.2482963083472811,0.5173644598474172,-0.29778728271816207,-0.4518827252764822,0.6065419702482063,1,0,0,1,0,0,0,28.260071267359084,0,0,0.3410762411333393,0
-0.1196259968833073,1,0.0214036834245893,-0.9280732985706003,-0.07425678640660928,0.0,-1.106576798185243,1.8778162920901618,-0.9588421456803585,0.9904947692904904,-0.8348181682076096,0,1,0,0,0,0,1,1.2894235543573587,0,0,-0.12175260247205748,0
-0.4023894643566474,0,0.0238924838227974,-1.096313975037199,-0.8450347008359848,0.0,-0.7908965126499677,1.8778162920901618,0.3632675802440343,0.9904947692904904,-0.985548640202989,0,0,1,0,0,0,1,-0.1223735105521165,0,0,-0.19539214534383453,0
-0.10263696641916453,1,0.0233947237431558,0.698253240606521,0.7401500665753723,0.0,0.3145810740463271,-0.8430873723953274,-0.9588421456803585,-0.4518827252764822,0.4840734617519605,1,0,0,0,0,1,0,-0.19654527177320252,0,0,-0.2404277972606902,0
-0.3213860115500963,1,0.0253857640617222,0.4178521131621898,0.10025896780381535,0.0,-0.3308063252997981,0.5173644598474172,-0.9588421456803585,-0.7403582241898767,0.8137963692418531,1,0,0,0,1,0,0,-0.20324708225223442,0,0,-0.30008403231943176,0
0.7339200048889296,0,0.0223992035838725,-0.0868699162376065,-0.2778584996521047,0.0,1.3376299660565383,-0.8430873723953274,-0.9588421456803585,0.7020192703770959,-0.636984423713674,0,1,0,1,0,0,0,-0.07125563563200854,0,0,0.6837757037666057,0
-0.10764811928988295,1,0.0248880039820806,-1.1523942005260652,-1.4703828200900062,0.0,-0.8397400237873386,-0.8430873723953274,0.3632675802440343,-1.0288337231032711,0.9927888047363661,0,0,1,0,0,0,1,0.32534693129715037,0,0,1.812480821133666,0
-0.29706358664099974,1,0.0248880039820806,-1.2645546515037978,0.12934492683888613,0.0,-1.1501519450413322,1.8778162920901618,-0.9588421456803585,1.5674457671172795,-1.428319401689416,0,1,0,0,0,0,1,1.0113535046862088,0,0,-0.2865595461864084,0
1.338283374583677,1,0.0253857640617222,0.30569166218445726,-0.37965935627485237,0.0,0.860674370063915,-0.8430873723953274,1.6853773061684272,-1.3173092220166658,1.3036704032268362,0,1,0,1,0,0,0,0.18587076114346732,0,0,1.3435091651434434,0
-0.31029425245210374,1,0.0253857640617222,0.3617718876733235,0.8564939027156554,0.0,1.6084371759991134,0.5173644598474172,0.3632675802440343,0.41354377146370136,-0.5239365697171394,0,1,0,1,0,0,0,-0.3373007269481192,0,0,-0.35620437377175473,0
-0.03526140495615239,1,0.0253857640617222,1.090814819028585,-0.1615146635118216,0.0,-0.7123999288411356,-0.8430873723953274,1.0243224432062308,-0.7403582241898767,0.8514789872406978,1,0,0,0,0,1,0,0.2471551057487841,0,0,-0.03148414808036515,0
-0.03324472148379013,1,0.0253857640617222,-0.423351269170804,0.8128649641630492,0.0,-0.30814878192132844,0.5173644598474172,1.0243224432062308,-0.7403582241898767,0.7195898242447408,0,1,0,0,1,0,0,-0.01820323616180773,0,0,-0.21292199776321807,0
-0.5089070186696,1,0.0233947237431558,-1.0402337495483327,-0.17605764302935697,0.0,-1.2236203324847124,-0.8430873723953274,1.0243224432062308,0.7020192703770959,-0.5993018057148292,0,0,1,0,0,0,1,0.5712298970747233,0,0,-0.41743349630737336,0
4.966235829743026,1,0.0233947237431558,0.5860927896287885,1.714529694250243,0.0,-0.7299935061645616,-0.8430873723953274,0.3632675802440343,-1.0288337231032711,1.1906225492303015,0,0,1,0,1,0,0,5.991263672548817,0,0,1.588323790979734,0
2.494759678552877,1,0.0174216027874564,-1.3767151024815303,-0.23422956109949852,0.0,1.1073830291330435,0.5173644598474172,-0.9588421456803585,0.9904947692904904,-0.9667073312035666,1,0,0,0,0,0,1,0.4390242351173877,0,0,2.1561111618796427,0
-0.20438781434289727,1,0.0258835241413638,0.7543334660953873,-1.1068083321516216,0.0,-0.6288751486668515,-0.8430873723953274,1.0243224432062308,0.9904947692904904,-1.0609138762006787,0,1,0,0,1,0,0,0.0013218647678175694,0,0,0.32713703387420756,0
0.7530479420661839,1,0.0223992035838725,0.08137076022899226,0.7983219846455138,0.0,-0.9546348217334822,-0.8430873723953274,-0.9588421456803585,-1.3173092220166658,1.2094638582297241,1,0,0,0,1,0,0,2.1913423667613903,0,0,0.1901353991804347,0
-0.22235463073303385,0,0.026879044300647,-0.7598326221040015,-1.5576406971952186,0.0,-0.13944615091806112,0.5173644598474172,-0.9588421456803585,0.7020192703770959,-0.636984423713674,0,1,0,0,1,0,0,-0.1812509493484106,0,0,2.0732770150356905,0
-0.3304916429859137,1,0.024390243902439,0.7543334660953873,-0.365116376757317,0.0,0.5338313863982236,0.5173644598474172,-0.9588421456803585,-1.0288337231032711,1.077574695233767,0,1,0,0,0,1,0,-0.3030202557028532,0,0,-0.2374633388170944,0
-0.0572310324808262,1,0.0253857640617222,-1.2084744260149316,-1.4703828200900062,0.0,-0.8472133339341613,-0.8430873723953274,1.6853773061684272,-1.3173092220166658,1.2377258217288576,0,0,1,0,0,0,1,0.4100031043361422,0,0,2.0389446990051328,0
-0.5638463653863782,1,0.0233947237431558,1.819857750383846,-0.49600319241513546,0.0,-0.3125944433420025,-0.8430873723953274,-0.9588421456803585,-1.6057847209300602,1.737020510213552,1,0,0,0,0,1,0,-0.3673785517198182,0,0,-0.4498688660672992,0
2.5109542579521498,1,0.0273768043802887,0.47393233865105605,0.65289218947016,0.0,-0.5003597639197807,-0.8430873723953274,0.3632675802440343,-0.1634072263630877,0.13550924526264554,0,1,0,0,0,1,0,2.152423407792577,0,0,1.183870342871986,0
1.796284413481224,1,0.0189148830263812,-1.4327953279703967,0.6383492099526246,0.0,-1.1043820722310136,-0.8430873723953274,-0.9588421456803585,-0.4518827252764822,0.418128880253982,1,0,0,0,0,0,1,7.628435691613343,0,0,0.8050472143446815,0
-0.27127448284291256,1,0.0228969636635141,0.47393233865105605,-0.9177495984236617,0.0,-0.3054916049802359,1.8778162920901618,-0.29778728271816207,-1.6057847209300602,1.595710692717884,1,0,0,0,0,1,0,-0.17554854343742396,0,0,0.03511563644225293,0
1.6449109298133038,1,0.024390243902439,0.30569166218445726,0.7837790051279785,0.0,-0.2507614249272139,-0.8430873723953274,1.0243224432062308,0.12506827255030684,-0.20363431672695817,1,0,0,0,1,0,0,1.0050783424491228,0,0,0.6519936389667973,0
-0.5005041708680905,1,0.0253857640617222,0.5860927896287885,-1.2086091887743693,0.0,-0.9142993867632634,1.8778162920901618,1.0243224432062308,-0.1634072263630877,0.32392233525686986,1,0,0,1,0,0,0,-0.197029719804822,0,0,-0.21805859904254174,0
2.0181195954410733,1,0.0238924838227974,-1.1523942005260652,0.5947202714000185,0.0,1.074280736393818,0.5173644598474172,1.0243224432062308,1.5674457671172795,-1.4565813651885497,0,1,0,0,0,0,1,0.3196141865748462,0,0,0.9524823386551741,0
1.372780884285147,1,0.0253857640617222,-0.423351269170804,-0.29240147916964004,0.0,-0.3081794416552641,0.5173644598474172,0.3632675802440343,0.9904947692904904,-0.853659477207032,0,0,1,0,1,0,0,0.907590136518833,0,0,1.2638756441528316,0
-0.009197298866379414,1,0.0223992035838725,0.8104136915842536,2.6016514448199013,0.0,0.571210712021477,-0.8430873723953274,-0.29778728271816207,-1.6057847209300602,1.7275998557138408,1,0,0,1,0,0,0,-0.19290891595536455,0,0,-0.32896160801892055,0
-0.31909432578604824,1,0.0253857640617222,1.9320182013615785,-1.005007475528874,0.0,-0.20004000508628264,0.5173644598474172,-0.9588421456803585,0.12506827255030684,-0.04348319023186752,0,0,1,0,0,1,0,-0.22621213245289643,0,0,0.015804043480767593,0
-0.015766798056650464,1,0.0154305624688899,0.6421730151176548,2.1508190797763045,0.0,1.1525218224198528,0.5173644598474172,-0.29778728271816207,0.9904947692904904,-0.9101834042052993,0,0,1,0,1,0,0,-0.24564463760362282,0,0,-0.3098880278433705,0
0.27240504781984304,1,0.0253857640617222,-1.096313975037199,0.3474896196019169,0.0,-0.8106618211271712,-0.8430873723953274,1.0243224432062308,0.41354377146370136,-0.3355234797229152,0,0,1,0,0,0,1,0.7883284962520962,0,0,0.042782752056710206,0
-0.5606685611268982,1,0.0223992035838725,0.5860927896287885,-1.2086091887743693,0.0,1.1452886801888595,-0.8430873723953274,-0.9588421456803585,1.5674457671172795,-1.428319401689416,0,0,1,0,1,0,0,-0.39081657624107485,0,0,-0.36029380654777854,0
-0.6023772420325725,1,0.0238924838227974,-0.2551105927042053,0.3620325991194523,0.0,0.8778591509348653,-0.8430873723953274,-0.9588421456803585,-1.3173092220166658,1.4072976027236594,1,0,0,1,0,0,0,-0.40120760335864797,0,0,-0.49929515876086983,0
